business_id,business_name,business_address,business_latitude,business_longitude,business_location,inspection_date,inspection_score,violation_id,violation_description,risk_category
3267,The Olive Garden Italian,3251 20th Ave,37.728497,-122.475639,POINT (-122.475639 37.728497),2017-06-23,85,3267_20170623_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
9745,Panda Express,1480 Fillmore St.,37.782808,-122.432577,POINT (-122.432577 37.782808),2017-07-20,94,9745_20170720_103134,Other moderate risk violation,Moderate Risk
3642,ABSINTHE PASTRY,201 IVY St,37.777492,-122.421458,POINT (-122.421458 37.777492),2017-12-04,92,3642_20171204_103131,Moderate risk vermin infestation,Moderate Risk
39810,Cherry Blossom Bakery,844 Clement St,37.782778,-122.468341,POINT (-122.468341 37.782778),2019-02-26,92,39810_20190226_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2335,Velvet Cantina,3349 23rd St,37.753743,-122.419479,POINT (-122.419479 37.753743),2018-06-12,90,2335_20180612_103161,Low risk vermin infestation,Low Risk
703,THEM KY RESTAURANT,717 ELLIS St,37.784193,-122.417967,POINT (-122.417967 37.784193),2018-04-17,73,703_20180417_103120,Moderate risk food holding temperature,Moderate Risk
2374,BEAN BAG COFFEE HOUSE,601 DIVISADERO St,37.775184,-122.437864,POINT (-122.437864 37.775184),2018-04-12,80,2374_20180412_103109,Unclean or unsanitary food contact surfaces,High Risk
61499,The Plant Cafe Organic,101 California St,37.793424,-122.398168,POINT (-122.398168 37.793424),2019-02-19,83,61499_20190219_103103,High risk food holding temperature,High Risk
7575,SUPER MIRA,1790 SUTTER St,37.786568,-122.429754,POINT (-122.429754 37.786568),2019-02-06,86,7575_20190206_103139,Improper food storage,Low Risk
1231,Yamo Restaurant,3406 18th St,37.761882,-122.419599,POINT (-122.419599 37.761882),2019-09-17,83,1231_20190917_103156,Permit license or inspection report not posted,Low Risk
15120,Nordstrom Espresso Bar,865 Market Street,37.784317,-122.407563,POINT (-122.407563 37.784317),2017-04-07,92,15120_20170407_103156,Permit license or inspection report not posted,Low Risk
64717,18 Reasons,3674 18th St,37.761498,-122.425402,POINT (-122.425402 37.761498),2019-08-13,98,64717_20190813_103161,Low risk vermin infestation,Low Risk
2749,TAQUERIA CANCUN,3211 MISSION St,37.745433,-122.419945,POINT (-122.419945 37.745433),2018-05-18,89,2749_20180518_103105,Improper cooling methods,High Risk
32671,La Taqueria Guadalajara,3146 24th St,37.752512,-122.415109,POINT (-122.415109 37.752512),2017-09-20,86,32671_20170920_103120,Moderate risk food holding temperature,Moderate Risk
1534,Cafe Niebaum Coppola,916 Kearny St,37.796517,-122.405167,POINT (-122.405167 37.796517),2016-11-22,88,1534_20161122_103150,Improper or defective plumbing,Low Risk
19417,Starbucks,5 03rd St,37.787569,-122.403349,POINT (-122.403349 37.787569),2017-02-24,96,19417_20170224_103145,Improper storage of equipment utensils or linens,Low Risk
6962,Luen Fat Market,1135 Stockton St,37.796303,-122.408354,POINT (-122.408354 37.796303),2019-04-30,69,6962_20190430_103144,Unapproved or unmaintained equipment or utensils,Low Risk
4729,Paradise Coffee & Donut,453 O'Farrell St,37.785846,-122.412207,POINT (-122.412207 37.785846),2016-10-27,81,4729_20161027_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3046,Mollie Stone's Grand Central Market,2435 CALIFORNIA St,37.788773,-122.434697,POINT (-122.434697 37.788773),2018-06-27,96,3046_20180627_103154,Unclean or degraded floors walls or ceilings,Low Risk
283,HAI KY MI GIA,707 ELLIS St,37.784193,-122.417967,POINT (-122.417967 37.784193),2017-02-09,81,283_20170209_103144,Unapproved or unmaintained equipment or utensils,Low Risk
63150,Local Diner,1244 Market St,37.778343,-122.415348,POINT (-122.415348 37.778343),2017-08-09,72,63150_20170809_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5017,COLLEGE MARKET,995 ELLIS St,37.783613,-122.422397,POINT (-122.422397 37.783613),2018-06-05,86,5017_20180605_103154,Unclean or degraded floors walls or ceilings,Low Risk
1081,ARINELL PIZZA,509 VALENCIA St,37.764744,-122.421803,POINT (-122.421803 37.764744),2018-05-23,94,1081_20180523_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3189,MOSCOW & TBILSI BAKERY STORE,5540 GEARY Blvd,37.780439,-122.478982,POINT (-122.478982 37.780439),2018-04-18,90,3189_20180418_103120,Moderate risk food holding temperature,Moderate Risk
5297,EL NORTEO,801 bryant St,37.776011,-122.402466,POINT (-122.402466 37.776011),2019-01-22,93,5297_20190122_103105,Improper cooling methods,High Risk
58673,New Luen Sing Fish Market,1207 Stockton St,37.796973,-122.408504,POINT (-122.408504 37.796973),2017-12-06,84,58673_20171206_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
35507,Marina Meats Inc.,2395 Chestnut St,37.799944,-122.442716,POINT (-122.442716 37.799944),2018-01-05,92,35507_20180105_103154,Unclean or degraded floors walls or ceilings,Low Risk
3397,21ST AMENDMENT BREWERY CAFE,563 02nd St,37.782364,-122.392662,POINT (-122.392662 37.782364),2017-03-22,94,3397_20170322_103142,Unclean nonfood contact surfaces,Low Risk
14071,SUBWAY #30196,700 04th St,37.776858,-122.394729,POINT (-122.394729 37.776858),2018-03-07,92,14071_20180307_103156,Permit license or inspection report not posted,Low Risk
13831,Focaccia Market Bakery,119 Sacramento St A,37.794543,-122.397037,POINT (-122.397037 37.794543),2019-04-25,79,13831_20190425_103129,Insufficient hot water or running water,Moderate Risk
61598,Brothers Pizza,3627 TARAVAL St,37.741723,-122.505149,POINT (-122.505149 37.741723),2018-01-25,96,61598_20180125_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
8249,Frog Hollow Farm Market,1 Ferry Building E-13,37.795225,-122.39377,POINT (-122.39377 37.795225),2019-05-07,92,8249_20190507_103132,Improper thawing methods,Moderate Risk
2326,IRMA'S PAMPANGA RESTAURANT,2901 16th St,37.765123,-122.417919,POINT (-122.417919 37.765123),2019-02-25,68,2326_20190225_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4952,CHEVRON STATIONS INC. #1727,2998 SAN JOSE Ave,37.711558,-122.45561,POINT (-122.45561 37.711558),2017-06-29,96,4952_20170629_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
17947,Um Ma Son,5850 GEARY BLVD,37.780278,-122.482311,POINT (-122.482311 37.780278),2018-10-24,71,17947_20181024_103131,Moderate risk vermin infestation,Moderate Risk
59574,Pan Lido Salvadoreno,3147 22nd St,37.755479,-122.417583,POINT (-122.417583 37.755479),2018-10-23,86,59574_20181023_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
32925,Papalote,3409 24th St,37.752073,-122.420939,POINT (-122.420939 37.752073),2018-03-06,90,32925_20180306_103142,Unclean nonfood contact surfaces,Low Risk
64236,Sutter Pub and Restaurant,700 Sutter St,37.78881,-122.41188,POINT (-122.41188 37.78881),2017-07-25,88,64236_20170725_103120,Moderate risk food holding temperature,Moderate Risk
3262,VILLA D'ESTE,2623 OCEAN Ave,37.731781,-122.47359,POINT (-122.47359 37.731781),2019-05-16,92,3262_20190516_103144,Unapproved or unmaintained equipment or utensils,Low Risk
35862,Toast Eatery,3991 24th St,37.751423,-122.431618,POINT (-122.431618 37.751423),2018-10-02,94,35862_20181002_103131,Moderate risk vermin infestation,Moderate Risk
4860,Play  Field Cafe,1 Zoo Rd,37.73017,-122.502535,POINT (-122.502535 37.73017),2018-06-06,92,4860_20180606_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
60554,Matching Half,1799 McAllister St,37.777363,-122.441446,POINT (-122.441446 37.777363),2019-03-22,94,60554_20190322_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2580,CAFE MARS,798 BRANNAN St,37.773174,-122.40311,POINT (-122.40311 37.773174),2019-08-05,92,2580_20190805_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
37682,Honey Honey Cafe,599 Post St,37.787863,-122.411407,POINT (-122.411407 37.787863),2019-02-06,82,37682_20190206_103120,Moderate risk food holding temperature,Moderate Risk
63248,Lil'Darlings,312 Columbus Ave,37.798065,-122.406855,POINT (-122.406855 37.798065),2017-07-19,94,63248_20170719_103131,Moderate risk vermin infestation,Moderate Risk
59153,Union Square Sports Bar,115 Mason St,37.78453,-122.409392,POINT (-122.409392 37.78453),2018-06-27,83,59153_20180627_103144,Unapproved or unmaintained equipment or utensils,Low Risk
6025,KIMOCHI INC,1840 SUTTER St 208,37.786428,-122.430883,POINT (-122.430883 37.786428),2019-03-14,85,6025_20190314_103131,Moderate risk vermin infestation,Moderate Risk
19041,Nama Sushi,227 King St,37.777398,-122.392391,POINT (-122.392391 37.777398),2016-11-10,85,19041_20161110_103145,Improper storage of equipment utensils or linens,Low Risk
6640,GLADSTONE MARKET,678 EDDY St,37.783186,-122.41882,POINT (-122.41882 37.783186),2017-10-02,92,6640_20171002_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
35882,Peet's Coffee and Tea,555 09th St Ste B5,37.774722,-122.406761,POINT (-122.406761 37.774722),2019-06-10,96,35882_20190610_103157,Food safety certificate or food handler card not available,Low Risk
34066,Jitlada Thai Cuisine,1826 B Buchanan St,37.785872,-122.437335,POINT (-122.437335 37.785872),2016-10-28,90,34066_20161028_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
58,Oasis Grill,91 Drumm St,37.794483,-122.396584,POINT (-122.396584 37.794483),2017-09-18,70,58_20170918_103150,Improper or defective plumbing,Low Risk
61635,Credo Restaurant,360 Pine St,37.792036,-122.402002,POINT (-122.402002 37.792036),2017-11-06,92,61635_20171106_103143,Inadequate warewashing facilities or equipment,Low Risk
3392,FAMILY BILLIARDS,2807 GEARY Blvd,37.782103,-122.449132,POINT (-122.449132 37.782103),2017-09-26,94,3392_20170926_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
60984,3rd Floor Banquet Kitchen,181 03rd St,37.785207,-122.400629,POINT (-122.400629 37.785207),2017-11-13,90,60984_20171113_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2447,NEW CASTILLITO INC.,2092 MISSION St,37.76356,-122.419582,POINT (-122.419582 37.76356),2018-02-12,90,2447_20180212_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
19373,Las Isletas,4508 03rd St,37.737021,-122.390043,POINT (-122.390043 37.737021),2018-11-01,66,19373_20181101_103120,Moderate risk food holding temperature,Moderate Risk
88,J.B.'S PLACE,1435 17th St,37.765003,-122.398084,POINT (-122.398084 37.765003),2017-10-16,82,88_20171016_103107,Improper reheating of food,High Risk
1366,CAFE LA TAZA,2475A MISSION,37.757436,-122.41888,POINT (-122.41888 37.757436),2019-09-18,72,1366_20190918_103131,Moderate risk vermin infestation,Moderate Risk
25777,Church Street Cafe,260 Church St,37.766357,-122.428864,POINT (-122.428864 37.766357),2018-03-13,92,25777_20180313_103133,Foods not protected from contamination,Moderate Risk
64843,Palmyra,700 HAIGHT St,37.771698,-122.433903,POINT (-122.433903 37.771698),2016-10-24,87,64843_20161024_103105,Improper cooling methods,High Risk
393,SUPER STAR RESTAURANT,4919 MISSION St B,37.719692,-122.438575,POINT (-122.438575 37.719692),2018-06-19,81,393_20180619_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2664,Alice's Restaurant,1599 Sanchez St,37.743602,-122.428803,POINT (-122.428803 37.743602),2016-11-02,85,2664_20161102_103139,Improper food storage,Low Risk
11416,El Beach Burrito,3914 Judah St,37.760851,-122.503998,POINT (-122.503998 37.760851),2017-07-03,80,11416_20170703_103109,Unclean or unsanitary food contact surfaces,High Risk
798,Sushi Rapture,1400 Leavenworth St,37.793997,-122.416267,POINT (-122.416267 37.793997),2018-05-23,96,798_20180523_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
935,PEKING WOK RESTAURANT,4920 03rd St,37.733891,-122.391183,POINT (-122.391183 37.733891),2019-07-08,87,935_20190708_103145,Improper storage of equipment utensils or linens,Low Risk
64805,Andersen Bread,1390 Market St Suite 110,37.777053,-122.416939,POINT (-122.416939 37.777053),2019-05-08,87,64805_20190508_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,37.759174,-122.419066,POINT (-122.419066 37.759174),2019-07-08,78,4864_20190708_103154,Unclean or degraded floors walls or ceilings,Low Risk
60475,Arabi Mediterranean Cuisine,101 SPEAR St,37.792577,-122.393992,POINT (-122.393992 37.792577),2017-03-31,92,60475_20170331_103120,Moderate risk food holding temperature,Moderate Risk
2218,Starbucks Coffee Co,99 Jackson St,37.79703,-122.398284,POINT (-122.398284 37.79703),2017-05-03,91,2218_20170503_103114,High risk vermin infestation,High Risk
2898,The Cheesecake Factory,"251 Geary St, 8th Floor",37.787423,-122.407417,POINT (-122.407417 37.787423),2016-11-03,94,2898_20161103_103138,Improper storage use or identification of toxic substances,Low Risk
552,Loi's Vietnamese Restaurant,2228 Irving St,37.763428,-122.481736,POINT (-122.481736 37.763428),2019-08-15,84,552_20190815_103157,Food safety certificate or food handler card not available,Low Risk
33564,Happy Shabu Shabu,1401 Fillmore St,37.78238,-122.432592,POINT (-122.432592 37.78238),2018-03-05,94,33564_20180305_103154,Unclean or degraded floors walls or ceilings,Low Risk
4686,RICE GARDEN,1515 SLOAT Blvd,37.733944,-122.490438,POINT (-122.490438 37.733944),2017-05-23,94,4686_20170523_103148,No thermometers or uncalibrated thermometers,Low Risk
217,PROGRESSIVE GROUNDS,400 CORTLAND Ave,37.739143,-122.417653,POINT (-122.417653 37.739143),2019-04-22,88,217_20190422_103133,Foods not protected from contamination,Moderate Risk
3082,ONE MARKET RESTAURANT,1 MARKET St,37.794347,-122.394932,POINT (-122.394932 37.794347),2019-04-03,83,3082_20190403_103131,Moderate risk vermin infestation,Moderate Risk
475,Mara's,503 Columbus Ave,37.799501,-122.409084,POINT (-122.409084 37.799501),2018-04-10,90,475_20180410_103157,Food safety certificate or food handler card not available,Low Risk
826,ANGELINA'S DELI-CAFE & CATERING,6000 CALIFORNIA St,37.784038,-122.481982,POINT (-122.481982 37.784038),2018-07-27,94,826_20180727_103148,No thermometers or uncalibrated thermometers,Low Risk
2638,SF BAGEL CO. (KATZ BAGELS),3147 16th St,37.764814,-122.423089,POINT (-122.423089 37.764814),2018-01-10,79,2638_20180110_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
25301,B Restaurant,720 HOWARD St,37.784404,-122.401339,POINT (-122.401339 37.784404),2019-06-26,85,25301_20190626_103159,Worker safety hazards,Low Risk
2359,LA TRAVIATA,2854 MISSION St,37.751296,-122.418414,POINT (-122.418414 37.751296),2018-02-13,87,2359_20180213_103165,No plan review or Building Permit,Low Risk
9273,Taqueria Mana,439 Stockton St,37.790043,-122.407104,POINT (-122.407104 37.790043),2019-02-13,85,9273_20190213_103154,Unclean or degraded floors walls or ceilings,Low Risk
59025,Sushi Umi,132 Bush St,37.791308,-122.400134,POINT (-122.400134 37.791308),2019-06-11,84,59025_20190611_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3482,Sears Fine Food,439 Powell St,37.788823,-122.408554,POINT (-122.408554 37.788823),2019-02-26,90,3482_20190226_103142,Unclean nonfood contact surfaces,Low Risk
39875,Skool,1725 Alameda St,37.768635,-122.402226,POINT (-122.402226 37.768635),2016-11-02,96,39875_20161102_103120,Moderate risk food holding temperature,Moderate Risk
3621,JIM'S RESTAURANT,2420 MISSION St,37.758271,-122.419081,POINT (-122.419081 37.758271),2018-04-19,86,3621_20180419_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1788,EXECUTIVE CAFE,150 EXECUTIVE PARK Blvd 2000,37.711323,-122.393371,POINT (-122.393371 37.711323),2019-02-11,92,1788_20190211_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
279,Inga Donuts,1026 Hyde St,37.790347,-122.417227,POINT (-122.417227 37.790347),2019-04-22,98,279_20190422_103161,Low risk vermin infestation,Low Risk
7211,RELIANCE MARKET,699 Castro St,37.757743,-122.434626,POINT (-122.434626 37.757743),2019-09-26,92,7211_20190926_103145,Improper storage of equipment utensils or linens,Low Risk
37090,Basil Canteen,1489 FOLSOM St,37.772008,-122.413803,POINT (-122.413803 37.772008),2017-06-29,71,37090_20170629_103133,Foods not protected from contamination,Moderate Risk
19169,Club Bottoms Up,4704 Mission,37.72285,-122.436245,POINT (-122.436245 37.72285),2018-05-30,88,19169_20180530_103157,Food safety certificate or food handler card not available,Low Risk
9948,Whole Foods Market,399 04th St,37.780934,-122.399772,POINT (-122.399772 37.780934),2019-02-04,80,9948_20190204_103154,Unclean or degraded floors walls or ceilings,Low Risk
615,J & A RESTAURANT,5712 MISSION St,37.709857,-122.449709,POINT (-122.449709 37.709857),2019-10-02,94,615_20191002_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
64076,The Sycamore,2140 MISSION St,37.762789,-122.419495,POINT (-122.419495 37.762789),2018-07-10,94,64076_20180710_103118,Employee eating or smoking,Moderate Risk
60067,Publico,555 09th St,37.774722,-122.406761,POINT (-122.406761 37.774722),2019-06-10,90,60067_20190610_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
14909,White Swan Inn,845 Bush St,37.789834,-122.411247,POINT (-122.411247 37.789834),2019-04-25,94,14909_20190425_103120,Moderate risk food holding temperature,Moderate Risk
9232,Fillmore Street Cafe,1301 Fillmore Street,37.781974,-122.432474,POINT (-122.432474 37.781974),2019-05-31,86,9232_20190531_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1584,ESPERPENTO RESTAURANT,3295 22nd St,37.755303,-122.420649,POINT (-122.420649 37.755303),2019-09-26,90,1584_20190926_103120,Moderate risk food holding temperature,Moderate Risk
1712,SEA BREEZE CAFE,3940 JUDAH St,37.760508,-122.504572,POINT (-122.504572 37.760508),2019-09-18,87,1712_20190918_103150,Improper or defective plumbing,Low Risk
5874,HARTE ELEMENTARY SCHOOL,1035 GILMAN Ave,37.718746,-122.389105,POINT (-122.389105 37.718746),2017-02-17,96,5874_20170217_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
240,MIKI RESTAURANT,3639 BALBOA St,37.775663,-122.497949,POINT (-122.497949 37.775663),2016-10-04,82,240_20161004_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
16751,Nihon,1779 Folsom St,37.768654,-122.415586,POINT (-122.415586 37.768654),2019-08-01,84,16751_20190801_103154,Unclean or degraded floors walls or ceilings,Low Risk
2589,Dojima-Ann,219 O'Farrell St,37.786363,-122.408357,POINT (-122.408357 37.786363),2019-08-05,87,2589_20190805_103103,High risk food holding temperature,High Risk
1954,T C PASTRY,2222 IRVING St,37.763388,-122.481892,POINT (-122.481892 37.763388),2016-11-02,88,1954_20161102_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3547,Golden Star Vietnamese Restaurant,11 Walter U Lum Pl,37.794555,-122.405724,POINT (-122.405724 37.794555),2017-04-19,92,3547_20170419_103133,Foods not protected from contamination,Moderate Risk
63280,Good Luck Market,1215 Taraval St,37.742863,-122.479259,POINT (-122.479259 37.742863),2016-11-28,82,63280_20161128_103154,Unclean or degraded floors walls or ceilings,Low Risk
3859,THIRSTY BEAR BREWING CO,661 HOWARD St,37.785518,-122.399812,POINT (-122.399812 37.785518),2017-03-28,90,3859_20170328_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7661,DONA TERE'S MARKET,2780 21st St,37.757578,-122.410392,POINT (-122.410392 37.757578),2019-06-26,87,7661_20190626_103103,High risk food holding temperature,High Risk
33619,Ritual Coffee Roasters,1634 Jerrold Ave,37.739326,-122.390276,POINT (-122.390276 37.739326),2017-08-08,96,33619_20170808_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3056,MASON DINER,320 Mason St,37.786458,-122.409677,POINT (-122.409677 37.786458),2019-03-19,88,3056_20190319_103120,Moderate risk food holding temperature,Moderate Risk
5821,MOSCONE ELEMENTARY SCHOOL,2576 HARRISON St,37.756231,-122.412293,POINT (-122.412293 37.756231),2019-02-19,96,5821_20190219_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2519,PACIFIC PLAZA CAFE,1340 FRANKLIN St,37.786864,-122.423218,POINT (-122.423218 37.786864),2019-01-08,82,2519_20190108_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2172,Mamas on Washington Square,1701 Stockton St,37.801554,-122.409434,POINT (-122.409434 37.801554),2018-01-10,83,2172_20180110_103154,Unclean or degraded floors walls or ceilings,Low Risk
2032,QUEEN ANNE HOTEL,1590 SUTTER St,37.786988,-122.426464,POINT (-122.426464 37.786988),2018-07-05,87,2032_20180705_103144,Unapproved or unmaintained equipment or utensils,Low Risk
10127,AMICI'S EAST COAST PIZZERIA,216 KING STREET,37.777803,-122.392489,POINT (-122.392489 37.777803),2018-04-17,96,10127_20180417_103120,Moderate risk food holding temperature,Moderate Risk
3674,Holiday Inn - Golden Gateway,1500 Van Ness Ave,37.789457,-122.422034,POINT (-122.422034 37.789457),2017-07-31,70,3674_20170731_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2070,Street Restaurant,2141 Polk St,37.796327,-122.421911,POINT (-122.421911 37.796327),2018-02-16,86,2070_20180216_103127,Noncompliance with HAACP plan or variance,Moderate Risk
3054,McCormick & Kuleto's Seafood Restaunt,900 North Point St,37.805427,-122.422854,POINT (-122.422854 37.805427),2018-03-23,96,3054_20180323_103145,Improper storage of equipment utensils or linens,Low Risk
3895,Cable Car Restaurant,1040 Columbus Ave,37.803984,-122.415453,POINT (-122.415453 37.803984),2017-08-24,76,3895_20170824_103156,Permit license or inspection report not posted,Low Risk
2384,TWO JACKS SEAFOOD,401 HAIGHT St,37.772274,-122.428997,POINT (-122.428997 37.772274),2018-01-04,87,2384_20180104_103157,Food safety certificate or food handler card not available,Low Risk
59934,Ted's Sports Bar & Grill,312 HARRIET St,37.775357,-122.402758,POINT (-122.402758 37.775357),2017-01-09,78,59934_20170109_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3090,YANK SING RESTAURANT,101 SPEAR St A-16,37.792577,-122.393992,POINT (-122.393992 37.792577),2017-07-18,85,3090_20170718_103109,Unclean or unsanitary food contact surfaces,High Risk
4762,Chowder Hut,2890 Taylor St,37.808616,-122.415779,POINT (-122.415779 37.808616),2016-10-17,90,4762_20161017_103150,Improper or defective plumbing,Low Risk
6500,CHRISTA MARKET,1926 BRODERICK St,37.788638,-122.442217,POINT (-122.442217 37.788638),2019-08-05,84,6500_20190805_103133,Foods not protected from contamination,Moderate Risk
1741,Osha Thai Noodle Cafe,696 Geary St,37.786598,-122.414583,POINT (-122.414583 37.786598),2019-06-06,92,1741_20190606_103120,Moderate risk food holding temperature,Moderate Risk
1526,CHOUQUET'S,2500 WASHINGTON St,37.791607,-122.434563,POINT (-122.434563 37.791607),2018-08-06,71,1526_20180806_103102,Unclean hands or improper use of gloves,High Risk
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT St,37.782843,-122.4659,POINT (-122.4659 37.782843),2018-11-27,78,1617_20181127_103161,Low risk vermin infestation,Low Risk
164,Ladle & Leaf,"50 Post St, 3rd Floor",37.789064,-122.402861,POINT (-122.402861 37.789064),2016-11-10,87,164_20161110_103103,High risk food holding temperature,High Risk
4685,NORMAN'S LIQUOR & DELI,733 Randolph St,37.714204,-122.469193,POINT (-122.469193 37.714204),2018-05-07,96,4685_20180507_103154,Unclean or degraded floors walls or ceilings,Low Risk
60823,Trace Restaurant,181 3rd St 1/F,37.785207,-122.400629,POINT (-122.400629 37.785207),2017-11-13,92,60823_20171113_103154,Unclean or degraded floors walls or ceilings,Low Risk
38564,Chili Lemon Garlic,518 Bryant St,37.780914,-122.396389,POINT (-122.396389 37.780914),2017-01-23,74,38564_20170123_103105,Improper cooling methods,High Risk
37171,InterContinental San Francisco Club Lounge,888 Howard St 6th Floor,37.781664,-122.404778,POINT (-122.404778 37.781664),2019-09-09,92,37171_20190909_103120,Moderate risk food holding temperature,Moderate Risk
62769,Loving Hut Vegan Cuisine,845 Market St FE12,37.784848,-122.406892,POINT (-122.406892 37.784848),2019-09-23,73,62769_20190923_103144,Unapproved or unmaintained equipment or utensils,Low Risk
38752,Little Caesars Pizza,955 Geneva Ave,37.715986,-122.440039,POINT (-122.440039 37.715986),2017-05-05,98,38752_20170505_103144,Unapproved or unmaintained equipment or utensils,Low Risk
4920,A B C MARKET,2801 BRYANT St,37.749612,-122.408789,POINT (-122.408789 37.749612),2017-09-14,96,4920_20170914_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1280,AMASIA HIDE'S SUSHI BAR,149 NOE St,37.766774,-122.433306,POINT (-122.433306 37.766774),2019-02-19,93,1280_20190219_103109,Unclean or unsanitary food contact surfaces,High Risk
33914,Subway 30303,3911 Alemany Bl.,37.711185,-122.46779,POINT (-122.46779 37.711185),2017-03-29,83,33914_20170329_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
17762,Patxi's Chicago Pizza,511 Hayes St,37.776593,-122.425017,POINT (-122.425017 37.776593),2019-05-08,94,17762_20190508_103144,Unapproved or unmaintained equipment or utensils,Low Risk
64513,Gold Coast Grill & Catering,1650 HOLLOWAY Ave,37.720894,-122.478029,POINT (-122.478029 37.720894),2019-08-26,98,64513_20190826_103144,Unapproved or unmaintained equipment or utensils,Low Risk
7636,LEE'S FOOD MARKET,1397 Revere Ave,37.729455,-122.386364,POINT (-122.386364 37.729455),2016-10-19,81,7636_20161019_103129,Insufficient hot water or running water,Moderate Risk
27949,Shanghai House,3641 BALBOA ST,37.775663,-122.497959,POINT (-122.497959 37.775663),2018-02-12,84,27949_20180212_103154,Unclean or degraded floors walls or ceilings,Low Risk
59727,Luigi's Pizzeria,Pier 39  Space 211-212,37.80824,-122.410189,POINT (-122.410189 37.80824),2016-12-27,86,59727_20161227_103143,Inadequate warewashing facilities or equipment,Low Risk
3165,HAN IL KWAN,1802 BALBOA St,37.776599,-122.478292,POINT (-122.478292 37.776599),2019-06-04,85,3165_20190604_103114,High risk vermin infestation,High Risk
35786,Subway #33355,750 FONT Blvd,37.723054,-122.483612,POINT (-122.483612 37.723054),2017-02-10,92,35786_20170210_103161,Low risk vermin infestation,Low Risk
3016,"R & G Executive Lounge, Inc",631 Kearny St,37.794154,-122.404765,POINT (-122.404765 37.794154),2016-11-14,62,3016_20161114_103114,High risk vermin infestation,High Risk
4894,SUNRISE MARKET,688 Haight St,37.771748,-122.433493,POINT (-122.433493 37.771748),2016-10-24,85,4894_20161024_103161,Low risk vermin infestation,Low Risk
32818,Quality Gas For Your Car Arco AM/PM,5898 Mission St,37.708887,-122.452619,POINT (-122.452619 37.708887),2019-01-30,94,32818_20190130_103123,Food in poor condition,Moderate Risk
6660,Tuong Phong Market,628 Ellis St,37.784408,-122.416614,POINT (-122.416614 37.784408),2017-05-01,92,6660_20170501_103138,Improper storage use or identification of toxic substances,Low Risk
32570,Liang's Food,1145 Stockton St,37.796393,-122.408374,POINT (-122.408374 37.796393),2017-11-09,96,32570_20171109_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
37882,First Cake,5901 GEARY Blvd,37.780087,-122.482596,POINT (-122.482596 37.780087),2018-03-16,86,37882_20180316_103138,Improper storage use or identification of toxic substances,Low Risk
2063,ZUSHI-PUZZLE,1910 LOMBARD St,37.800248,-122.433053,POINT (-122.433053 37.800248),2018-07-31,84,2063_20180731_103133,Foods not protected from contamination,Moderate Risk
60387,Mendelsohn House,737 FOLSOM St,37.783155,-122.399647,POINT (-122.399647 37.783155),2018-11-15,94,60387_20181115_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
